bdellium,franc,monetary unit,unit of measurement,definite quantity
gamboge,communicator,person,organism,living thing
cinnamon stone,fiduciary,person,organism,living thing
halibut-liver oil,larva,animal,organism,living thing
hanging chad,dishonesty,unrighteousness,immorality,quality
hard steel,worker,person,organism,living thing
harlequin opal,stephanotis,shrub,woody plant,vascular plant
high-level radioactive waste,camera lens,lens,optical device,device
histaminase,contract,written agreement,agreement,statement
hyacinth,electricity,physical phenomenon,natural phenomenon,phenomenon
hyaluronidase,forceps,extractor,instrument,device
indelible ink,word,language unit,part,relation
India ink,association,organization,social group,group
magnetic ink,plane tree,tree,woody plant,vascular plant
printer's ink,performing arts,humanistic discipline,discipline,knowledge domain
writing ink,circumflex artery,artery,blood vessel,vessel
Indian red,leader,person,organism,living thing
ivory black,gastric artery,artery,blood vessel,vessel
insecticide,clematis,climber,vine,vascular plant
thyroprotein,animal oil,animal material,material,substance
thyroglobulin,electric lamp,lamp,source of illumination,device
iron blue,house,building,structure,artifact
Payne's grey,sedge,marsh plant,aquatic plant,vascular plant
iron ore,grape fern,fern,pteridophyte,vascular plant
isomerase,weakling,person,organism,living thing
Japan wax,electro-acoustic transducer,transducer,electrical device,device
jargoon,sinusitis,inflammation,symptom,evidence
keratohyalin,liquid unit,volume unit,unit of measurement,definite quantity
ketose,apprehension,fear,emotion,feeling
kinase,lover,person,organism,living thing
kunzite,grass,gramineous plant,herb,vascular plant
labdanum,pocket,pouch,bag,container
lard oil,differential equation,equation,mathematical statement,statement
lauric acid,motion-picture camera,camera,photographic equipment,equipment
lead ore,digital camera,camera,photographic equipment,equipment
ledger paper,worker,person,organism,living thing
laid paper,racing,sport,diversion,activity
wove paper,mercury-vapor lamp,ultraviolet lamp,source of illumination,device
letter paper,word,language unit,part,relation
calcite,likeness,similarity,sameness,quality
linuron,leaf,plant organ,plant part,natural object
lipase,frequency,rate,magnitude relation,relation
lipoprotein,fire,happening,event,psychological feature
lithium carbonate,red,chromatic color,color,visual property
log,theodolite,surveying instrument,instrument,device
low-level radioactive waste,base,military installation,facility,artifact
lymphokine,benzodiazepine,muscle relaxant,relaxant,drug
lysozyme,flower,angiosperm,spermatophyte,vascular plant
martensite,party,organization,social group,group
sour mash,reproductive structure,plant organ,plant part,natural object
matchwood,juvenile,person,organism,living thing
medium steel,shrublet,shrub,woody plant,vascular plant
menhaden oil,protea,shrub,woody plant,vascular plant
message pad,rate of return,rate,magnitude relation,relation
mild steel,traveler,person,organism,living thing
mineral oil,metric linear unit,linear unit,unit of measurement,definite quantity
misch metal,unfortunate,person,organism,living thing
monoamine,trigonometric function,function,mathematical relation,relation
monoamine oxidase,barometer,measuring instrument,instrument,device
montan wax,hair,body covering,covering,natural object
morganite,exocrine gland,gland,organ,body part
mucopolysaccharide,mathematical process,calculation,procedure,activity
myelin,nitta tree,tree,woody plant,vascular plant
myristic acid,Jew,person,organism,living thing
animal fiber,contract,written agreement,agreement,statement
plant fiber,expert,person,organism,living thing
neat's-foot oil,handkerchief,piece of cloth,fabric,artifact
Nichrome,hotel,building,structure,artifact
nitrogenase,exocrine gland,gland,organ,body part
nuclease,gun,weapon,instrument,device
cellulose triacetate,Angolan monetary unit,monetary unit,unit of measurement,definite quantity
acrylic fiber,skin,body covering,covering,natural object
fixed oil,Norse deity,deity,spiritual being,belief
fusel oil,oleoresin,natural resin,resin,organic compound
stand oil,differential equation,equation,mathematical statement,statement
neroli oil,feather,animal material,material,substance
tall oil,pottery,ceramic ware,utensil,implement
oleo oil,carditis,inflammation,symptom,evidence
oleoresin capiscum,autocracy,political system,social group,group
oxidase,motor vehicle,self-propelled vehicle,wheeled vehicle,container
oxidoreductase,primitive,person,organism,living thing
palmitic acid,Uruguayan monetary unit,monetary unit,unit of measurement,definite quantity
papain,wildflower,angiosperm,spermatophyte,vascular plant
paraquat,spurge,shrub,woody plant,vascular plant
ola,flower,angiosperm,spermatophyte,vascular plant
pay dirt,expert,person,organism,living thing
pediculicide,bristle fern,fern,pteridophyte,vascular plant
penicillinase,word,language unit,part,relation
pepsin,piety,righteousness,morality,quality
pepsinogen,wordbook,reference book,book,publication
Permalloy,charge unit,electromagnetic unit,unit of measurement,definite quantity
phosphatase,writing board,work surface,surface,artifact
pig iron,sexual intercourse,sexual activity,bodily process,organic process
plasmin,party,organization,social group,group
polymerase,fractional monetary unit,monetary unit,unit of measurement,definite quantity
argent,fruiting body,plant organ,plant part,natural object
alizarin,decree,act,legal document,document
bluing,conjugated protein,protein,macromolecule,molecule
cochineal,grass,gramineous plant,herb,vascular plant
cyanine dye,libidinal energy,psychic energy,motivation,psychological feature
direct dye,fig tree,tree,woody plant,vascular plant
fluorochrome,glandular disease,disorder,physical condition,condition
hair dye,public relations person,person,organism,living thing
Kendal green,clothing,consumer goods,commodity,artifact
lac dye,gauge,measuring instrument,instrument,device
orchil,engineer,person,organism,living thing
pine tar,tourmaline,mineral,material,substance
pisang wax,fiduciary,person,organism,living thing
polyunsaturated fat,Indian monetary unit,monetary unit,unit of measurement,definite quantity
porpoise oil,grass,gramineous plant,herb,vascular plant
dolphin oil,metric weight unit,metric unit,unit of measurement,definite quantity
protease,tumidity,swelling,symptom,evidence
ptomaine,skin,body covering,covering,natural object
pyrope,crowd,gathering,social group,group
quenched steel,traveler,person,organism,living thing
quercitron,labial vein,vein,blood vessel,vessel
radiopaque dye,plant,building complex,structure,artifact
rhodolite,dissenter,person,organism,living thing
safranine,commoner,person,organism,living thing
Tyrian purple,warrant,writ,legal document,document
vat dye,eating,consumption,bodily process,organic process
woad,willow,tree,woody plant,vascular plant
reductase,indecency,impropriety,demeanor,trait
retinene,buckthorn,shrub,woody plant,vascular plant
salmon oil,perceiver,person,organism,living thing
caulk,bramble bush,bramble,woody plant,vascular plant
gunpowder,multivariate analysis,statistical method,method,know-how
smokeless powder,scientist,person,organism,living thing
sapphire,holly fern,fern,pteridophyte,vascular plant
sardine oil,unfortunate,person,organism,living thing
sawdust,gene,sequence,series,ordering
scale wax,explorer,person,organism,living thing
schorl,measuring stick,measuring instrument,instrument,device
notepad,endocrine gland,gland,organ,body part
seal oil,Turkish monetary unit,monetary unit,unit of measurement,definite quantity
secretase,arteritis,inflammation,symptom,evidence
globulin,executive department,federal department,government department,department
gamma globulin,avoirdupois unit,mass unit,unit of measurement,definite quantity
coagulation factor,ice skate,skate,sports equipment,equipment
porphyrin,glandular disease,disorder,physical condition,condition
heme,iliac artery,artery,blood vessel,vessel
globin,dye,coloring material,material,substance
glutelin,maidenhair,fern,pteridophyte,vascular plant
histone,drug addiction,addiction,physical condition,condition
prolamine,party,organization,social group,group
protamine,card,paper,material,substance
scleroprotein,cranesbill,geranium,herb,vascular plant
hemosiderin,storehouse,depository,facility,artifact
autoantibody,flower,angiosperm,spermatophyte,vascular plant
precipitin,place of worship,building,structure,artifact
ABO antibodies,meningeal artery,artery,blood vessel,vessel
Rh antibody,opera,classical music,music genre,expressive style
antitoxin,fortification,defensive structure,structure,artifact
agglutinin,wood,plant material,material,substance
heterophil antibody,Slav,person,organism,living thing
isoantibody,hotel,building,structure,artifact
monoclonal antibody,globe lily,liliaceous plant,bulbous plant,vascular plant
opsonin,plumpness,fleshiness,fatness,bodily property
immunoglobulin,winter squash,squash,vine,vascular plant
kokoi venom,union,organization,social group,group
snake venom,cerebral vein,vein,blood vessel,vessel
scabicide,apomixis,asexual reproduction,reproduction,organic process
shale oil,pressure,physical phenomenon,natural phenomenon,phenomenon
shark oil,natural science,science,discipline,knowledge domain
sheep dip,apomixis,asexual reproduction,reproduction,organic process
silvex,dwelling,housing,structure,artifact
simazine,leaf,plant organ,plant part,natural object
ski wax,ink,liquid,fluid,substance
snuff,scientist,person,organism,living thing
soapstone,copal,natural resin,resin,organic compound
spelter,streetcar,self-propelled vehicle,wheeled vehicle,container
sperm oil,spurge,shrub,woody plant,vascular plant
